id,date,location,interests,time,groupname,name,links,attendee
e8e347c6-d240-4e03-b5e9-1527a98c828c,2020-04-21,San-Francisco,"Technology,business",18:00:00,SF Product Management Speaker Series,The Product and Innovation Unconference - April 2020,https://www.meetup.com/SF-Product-Management-Speaker-Series/events/268833673/,14 Product Folks going
39dd45c8-5a20-4c1e-b9b5-493c66af7e72,2020-04-21,San-Francisco,"Technology,business",18:00:00,Cross-Functional AI Teams for Business Impact,Machine Learning & Complex Systems with Founding Engineer for Tesla's Autopilot,https://www.meetup.com/AI-Machine-Learning-Business-Impact/events/269041005/,62 Innovators going
c4df8cba-97f6-4d84-a74c-e796ec496114,2020-04-21,San-Francisco,"Technology,business",18:00:00,Women Who Code SF,Women's Javascript Study Group: Intro to JS and React,https://www.meetup.com/Women-Who-Code-SF/events/vrdbrrybcgbcc/,39 Coders going
0eef3e59-07d8-4500-bdc7-6369fe1f670a,2020-04-21,San-Francisco,"Technology,business",18:00:00,"Flatiron School SF | Coding, Data Science, UX/UI Design",[Virtual] Intro to APIs with JavaScript : Workshop,https://www.meetup.com/Flatiron-School-Bay-Area-San-Francisco/events/269310700/,14 Members going
6fe6c53c-36c5-4957-85bb-18dec0e8ed78,2020-04-21,San-Francisco,"Technology,business",18:00:00,SF Speculative Futures,Post Covid Futures,https://www.meetup.com/SF-Critical-Design-Speculative-Futures/events/270049813/,42 Designers going
862817ae-0bb6-4a17-96dd-cfb8d15b5ab5,2020-04-21,San-Francisco,"Technology,business",18:00:00,TechBayArea : Build Skills with Interactive Courses !,Leetcode Beginner Course : https://t.me/techbayarea (Paid : see details),https://www.meetup.com/techbayarea/events/ztnjrrybcgbcc/,4 techies-bayarea going
29393824-eee3-4688-8d36-1e5a510a66ca,2020-04-21,San-Francisco,"Technology,business",18:30:00,Bay Area Agile Leadership Network,General Meeting: Agile from the Center - Succeeding at Scale,https://www.meetup.com/BayALN/events/hdzdcqybcgbcc/,54 Agile Leaders going
7c24aedc-5156-4b3a-bad4-c3fa713473b3,2020-04-21,San-Francisco,"Technology,business",18:30:00,OpenOakland: The Code for America Brigade in Oakland,OpenOakland Civic Hack Night,https://www.meetup.com/OpenOakland/events/gsqfrrybcgbcc/,10 civic innovators going
0cc405a1-dfb1-425e-9a7e-246091d17ad8,2020-04-21,San-Francisco,"Technology,business",19:00:00,Noisebridge Hackerspace,Noisebridge Extended Tour,https://www.meetup.com/noisebridge/events/qvtqjrybcgbcc/,3 Hackers going
c3cb444d-2807-48fe-a466-cc3272d8eaad,2020-04-21,San-Francisco,"Technology,business",19:00:00,California Podcast Association (CPA),Building Your Crowdfunding with Patreon - Sean Howard,https://www.meetup.com/California-Podcast-Association/events/268968428/,19 SFBayPodsters going
3d50a5b8-b4ae-4819-9d28-42374fbfc53b,2020-04-21,San-Francisco,"Technology,business",19:00:00,Silicon Valley Microsoft Data Platform Meetup,SQL Query Logical Processing with Ami Levin,https://www.meetup.com/SiliconValley-Microsoft-Data-Platform/events/269698271/,43 Database Professionals going
f41e7456-8313-4fe5-98db-b300cc1bed9a,2020-04-21,San-Francisco,"Technology,business",19:00:00,SF Developer Relations,Online event - Topic to be determine,https://www.meetup.com/DeveloperAdvocates/events/269757468/,5 DevRelians going
11fc7316-6a0c-4be7-8f3f-f1a545df6ee0,2020-04-21,San-Francisco,"Technology,business",19:00:00,Counter Culture Labs,Kombucha Genomics project Zoom call,https://www.meetup.com/Counter-Culture-Labs/events/jrzhrrybcgbcc/,3 Citizen Scientists going
41203067-4b5c-45a7-9825-75507e81f3d2,2020-04-21,San-Francisco,"Technology,business",19:00:00,Silicon Valley Robotics,"COVID-19, robots and us *RSVP Eventbrite",https://www.meetup.com/Silicon-Valley-Robotics/events/vtbnrrybcgbcc/,8 Roboticists & Friends going
e9bb8341-f21d-4211-bba5-a25dd30fb2db,2020-04-21,San-Francisco,"Technology,business",20:00:00,Noisebridge Hackerspace,Noisebridge General Meeting,https://www.meetup.com/noisebridge/events/nstqjrybcgbcc/,3 Hackers going
ed7cb5c9-9648-4719-beea-6d65e1ca1022,2020-04-21,San-Francisco,"Technology,business",23:30:00,Product School San Francisco,Product Management Live Chat by Amazon Web Services Senior PM,https://www.meetup.com/Product-Management-San-Francisco/,11 member going
4532a01d-0c8b-4913-b9b6-19005e5c8634,2020-04-22,San-Francisco,"Technology,business",8:00; AM,ONLINE WEBINAR - Fully Distributed Working in a SAFe Environment,ONLINE WEBINAR - Fully Distributed Working in a SAFe Environment,https://www.meetup.com/agile-36/events/269842446/,7 Agile Software Supporters going
6f99b66f-f59c-4a37-b897-5997ccc56415,2020-04-22,San-Francisco,"Technology,business",9:00; AM,Imagecon 2020,Imagecon 2020,https://www.meetup.com/sfhtml5/events/268804990/,42 Web Developers going
8a63513e-6d81-4904-b05a-83a974979db6,2020-04-22,San-Francisco,"Technology,business",9:00; AM,Virtual Training | Spark NLP for Data Scientists,Virtual Training | Spark NLP for Data Scientists,https://www.meetup.com/DataScienceforGood/events/269912406/,4 Data Do-gooders going
0b3c26a5-e1f9-47f0-839f-560547a47301,2020-04-22,San-Francisco,"Technology,business",9:00; AM,Workshop: Machine Learning with Apache Cassandra™,Workshop: Machine Learning with Apache Cassandra™,https://www.meetup.com/DataStax-Cassandra-South-Bay-Users/events/270058051/,17 Cassandra Heroes going
b0e814b5-39c5-4c22-ae96-222d5d1b7525,2020-04-22,San-Francisco,"Technology,business",9:30; AM,Online meetup: Kubernetes vs Red Hat OpenShift,Online meetup: Kubernetes vs Red Hat OpenShift,https://www.meetup.com/IBM-Developer-SF-Bay-Area-Meetup/events/269608131/,49 Developer Enthusiasts going
fbe2b90e-9260-410a-b8e9-5017a6c1d771,2020-04-22,San-Francisco,"Technology,business",10:00; AM,Preparing for the Bootcamp: Webinar,Preparing for the Bootcamp: Webinar,https://www.meetup.com/Flatiron-School-Bay-Area-San-Francisco/events/269406750/,3 Members going
c133bb54-c449-4103-bc6a-2854483268d2,2020-04-22,San-Francisco,"Technology,business",10:00; AM,Limited Legal Personhood for AI,Limited Legal Personhood for AI,https://www.meetup.com/Robotics-Artificial-Intelligence-and-the-Law/events/269752502/,18 Robolaw Mavens going
c57e0737-1954-4d15-b080-b718b4c28189,2020-04-22,San-Francisco,"Technology,business",10:00; AM,A GitOps model for managing GRC for Kubernetes platforms,A GitOps model for managing GRC for Kubernetes platforms,https://www.meetup.com/Weave-User-Group/events/269804204/,32 Weave Users going
9794415d-7492-4b09-875b-006d867cc0a7,2020-04-22,San-Francisco,"Technology,business",10:00; AM,Workshop | Introduction to Data Analysis for Aspiring Data Scientists: Part 3,Workshop | Introduction to Data Analysis for Aspiring Data Scientists: Part 3,https://www.meetup.com/data-ai-online/events/269838467/,342 Sparks going
bf4035fb-5002-4f49-8cbc-c2c47eff928b,2020-04-22,San-Francisco,"Technology,business",11:00; AM,The Why and How of Streaming-First Data Architectures,The Why and How of Streaming-First Data Architectures,https://www.meetup.com/cloud-computing-platforms/events/269910598/,21 Members going
3fa31877-b60f-4303-825c-01783098f5b8,2020-04-22,San-Francisco,"Technology,business",11:00; AM,WordPress Wednesday (Remote!),WordPress Wednesday (Remote!),https://www.meetup.com/wordpresspetaluma/events/ftqbrrybcgbdc/,5 Members going
db5c979f-801b-4fc9-9494-8d56482b0761,2020-04-22,San-Francisco,"Technology,business",1:00; PM,Virtual Workshop: Heterogeneous Parallel Programming using oneAPI,Virtual Workshop: Heterogeneous Parallel Programming using oneAPI,https://www.meetup.com/OneAPI-Cross-Architecture-programming/events/270068827/,6 Members going
7fac5109-7ed0-4b50-971c-956aff9a4ea3,2020-04-22,San-Francisco,"Technology,business",2:00; PM,[Online] Terraform Workshop,[Online] Terraform Workshop,https://www.meetup.com/SanJoseTG/events/269260390/,33 Members going
c9e791d1-2a69-49c9-94ab-8b3a3fd3f3d7,2020-04-22,San-Francisco,"Technology,business",2:00; PM,Virtual Meetup - Kubernetes & OpenShift Workshop!,Virtual Meetup - Kubernetes & OpenShift Workshop!,https://www.meetup.com/IBM-Cloud-San-Francisco/events/269936167/,3 Cloud Enthusiasts going
38fcf190-4959-48d0-8d69-463b59354928,2020-04-22,San-Francisco,"Technology,business",3:00; PM,Webinar: The Science Behind Netflix Recommendations,Webinar: The Science Behind Netflix Recommendations,https://www.meetup.com/Flatiron-School-Bay-Area-San-Francisco/events/269631288/,6 Members going
54c61048-875a-409a-a245-15bfbf3530ba,2020-04-22,San-Francisco,"Technology,business",4:00; PM,How to Harvest Energy from various sources to significantly boost battery life,How to Harvest Energy from various sources to significantly boost battery life,https://www.meetup.com/Silicon-Valley-IoT-and-Wearable-Devices/events/269652282/,53 Visionaries going
f612887d-f535-4a83-acbe-7aa2f44476bd,2020-04-22,San-Francisco,"Technology,business",4:00; PM,Harvesting Energy to Boost Battery Life,Harvesting Energy to Boost Battery Life,https://www.meetup.com/enterprise-iot/events/269696876/,7 Members going
11bfe197-448a-48f6-aec8-c82538fbf7a0,2020-04-22,San-Francisco,"Technology,business",4:30; PM,WiBD Online Event: Create a Life That Totally Rocks,WiBD Online Event: Create a Life That Totally Rocks,https://www.meetup.com/Women-in-Big-Data-Meetup/events/269867466/,49 Women in Big Data Supporters going
ea5a6db8-2e81-42f7-b80f-b3dd8b657e23,2020-04-22,San-Francisco,"Technology,business",5:00; PM,The foundation for digital transformation: creating a baseline,The foundation for digital transformation: creating a baseline,https://www.meetup.com/San-Francisco-Bay-Area-Digital-Transformation-Meetup-Group/events/268045026/,12 Members going
0fa3293b-cc0a-469d-848c-b2e3fa95d3a8,2020-04-22,San-Francisco,"Technology,business",5:00; PM,How I Became A Software Engineer In 3 Months [LIVE ONLINE],How I Became A Software Engineer In 3 Months [LIVE ONLINE],https://www.meetup.com/learn-to-code-san-francisco/events/269937721/,4 Members going
a80b635f-47ec-4c87-9d90-b2ecd15a90e9,2020-04-22,San-Francisco,"Technology,business",5:00; PM,Online BACE event: Epigenomics of Immunity - from Flu to COVID-19,Online BACE event: Epigenomics of Immunity - from Flu to COVID-19,https://www.meetup.com/Bay-Area-Chromatin-and-Epigenomics-Meetup-Group/events/269945693/,52 Members going
73c16905-680a-42ef-b9d4-92652d553362,2020-04-22,San-Francisco,"Technology,business",5:00; PM,"Machine Learning in Databases: Learned Indexes, Hash Tables, and B-Trees","Machine Learning in Databases: Learned Indexes, Hash Tables, and B-Trees",https://www.meetup.com/Introduction-to-Data-Science/events/269962346/,71 Members going
14a32ef4-f4ce-4893-8d8c-d4a654d9a5fa,2020-04-22,San-Francisco,"Technology,business",5:00; PM,Online Event| Social Entrepreneurship with Annie Parker and Shaloo Garg,Online Event| Social Entrepreneurship with Annie Parker and Shaloo Garg,https://www.meetup.com/Microsoft-Reactor-San-Francisco/events/270049497/,9 Members going
d920d567-0161-488d-b0e5-da4705260b04,2020-04-22,San-Francisco,"Technology,business",5:00; PM,"Live GitOps demo from zero to example app with HTTPS, DNS, and Nginx-ingress","Live GitOps demo from zero to example app with HTTPS, DNS, and Nginx-ingress",https://www.meetup.com/sf-DevOps/events/270077018/,17 DevOpers going
632f4124-2328-441f-8f0d-857f64b59b8b,2020-04-22,San-Francisco,"Technology,business",5:30; PM,SF Decentralized Governance Meetup w/ MetaCartel,SF Decentralized Governance Meetup w/ MetaCartel,https://www.meetup.com/San-Francisco-Decentralized-Governance-Meetup/events/269946774/,14 Members going
5f4aa806-c6d2-438d-b31d-4b93d71222d1,2020-04-22,San-Francisco,"Technology,business",6:00; PM,How Agile + Product Management helps build the RIGHT things the RIGHT Way,How Agile + Product Management helps build the RIGHT things the RIGHT Way,https://www.meetup.com/Gateway-to-Agile-Bay-Area/events/268735781/,80 Agilists going
975b3557-69fa-4c4b-9971-6993cabddb16,2020-04-22,San-Francisco,"Technology,business",6:00; PM,JAMstack SF Meetup - April - VIRTUAL MEETUP!,JAMstack SF Meetup - April - VIRTUAL MEETUP!,https://www.meetup.com/jamstack-sf/events/269697699/,39 JAMsters going
393f9321-0d54-4283-941e-c347ca5f84ac,2020-04-22,San-Francisco,"Technology,business",6:30; PM,Online Agile Peer Coaching/Mentoring Group,Online Agile Peer Coaching/Mentoring Group,https://www.meetup.com/BayALN/events/sqmjrqybcgbdc/,15 Agile Leaders going
87b9442e-709e-42dd-bb94-7aa7d2ebfb04,2020-04-22,San-Francisco,"Technology,business",6:30; PM,Building Products People Love,Building Products People Love,https://www.meetup.com/Samsung-NEXT/events/268868032/,115 Members going
84d629cb-a708-4e16-be37-691d5305246d,2020-04-22,San-Francisco,"Technology,business",6:30; PM,Virtual SF Civic Hack Night,Virtual SF Civic Hack Night,https://www.meetup.com/Code-for-San-Francisco/events/ggqfrrybcgbdc/,5 Civic Hackers going
8b706d71-9970-4773-b71a-c0f8d89c511d,2020-04-22,San-Francisco,"Technology,business",6:30; PM,Deep Learning Study Group,Deep Learning Study Group,https://www.meetup.com/HandsOnProgrammingEvents/events/zqbfjrybcgbdc/,7 Members going
63289181-f623-433c-8ddc-1305f29a3d34,2020-04-22,San-Francisco,"Technology,business",7:00; PM,Scripts & Things April,Scripts & Things April,https://www.meetup.com/Scripts-and-Things/events/268489643/,4 Members going
b6782465-111e-4f5b-b215-0d10bf01ddca,2020-04-22,San-Francisco,"Technology,business",7:00; PM,4/22: Bestselling Author on Product Management for Subscription Products,4/22: Bestselling Author on Product Management for Subscription Products,https://www.meetup.com/ProductsThatCount/events/268539416/,17 product makers and innovators going
f16df520-d8c4-4c91-8247-94e0d6428060,2020-04-22,San-Francisco,"Technology,business",7:00; PM,CCL Working Meeting Zoom call,CCL Working Meeting Zoom call,https://www.meetup.com/Counter-Culture-Labs/events/rrzhrrybcgbdc/,3 Citizen Scientists going
5368a3c3-1392-4ba9-8a13-8348d4a744b2,2020-04-22,San-Francisco,"Technology,business",8:00; PM,Gamebridge Unityversity C# Unity Game Dev - Art And Etcetera,Gamebridge Unityversity C# Unity Game Dev - Art And Etcetera,https://www.meetup.com/noisebridge/events/vxnmkrybcgbdc/,3 Hackers going
27accd4b-0910-4a74-81d5-a736e8c14a02,2020-04-22,San-Francisco,"Technology,business",9:00; PM,ディープラーニング／機械学習 オンライン勉強会 「みんなでやろうDLの会」,ディープラーニング／機械学習 オンライン勉強会 「みんなでやろうDLの会」,https://www.meetup.com/JTPA-Japanese-Technology-Professionals-Association/events/270054146/,25 JTPA-ers going
fbd2a3ee-e3af-4240-889e-5946291325dc,2020-04-23,San-Francisco,"Technology,business",06:00:00,Dubai Startup: Idea to IPO,How to Pitch to Investors and Get the Deal in a COVID-19 World,https://www.meetup.com/Dubai-Startup-Idea-to-IPO/events/tkdkrrybcgbfc/,3 Entrepreneurs going
75b109e0-dece-4463-b64c-56be98961b04,2020-04-23,San-Francisco,"Technology,business",07:00:00,Global Traefik Meetup,MSHOWTO & Traefik Series Part I: Migrating to 2.x,https://www.meetup.com/Global-Traefik-Meetup/events/269896186/,6 Members going
b2b217c7-3f8c-4615-bd48-23336435b0a4,2020-04-23,San-Francisco,"Technology,business",08:00:00,Bay Area DevSecOps Enthusiasts,Free Webinar : Fantastic Vulnerabilities and Where to Find Them - AppSec Edition,https://www.meetup.com/Bay-Area-DevSecOps-Enthusiasts/events/270042392/,9 Members going
c37789fd-5922-4de6-a7b8-20d176892e9d,2020-04-23,San-Francisco,"Technology,business",09:00:00,Microsoft Reactor San Francisco,Online Workshop: Microsoft Commercial Marketplace Roadmap: April Updates,https://www.meetup.com/Microsoft-Reactor-San-Francisco/events/269615621/,5 Members going
d27023d7-0633-490f-a31c-46cc6cfb1489,2020-04-23,San-Francisco,"Technology,business",09:00:00,Global Traefik Meetup,"Practice of eXtreme DevOps with Traefik presented by James Pic, CTO, YourLabs",https://www.meetup.com/Global-Traefik-Meetup/events/269820129/,4 Members going
0049b920-8fcf-4692-a40b-ad9005accf43,2020-04-23,San-Francisco,"Technology,business",09:00:00,Microsoft Reactor San Francisco,Online Workshop - Building and deploying a Django app,https://www.meetup.com/Microsoft-Reactor-San-Francisco/events/269897255/,14 Members going
4fec5ccb-bc62-4b06-94dc-661f6f6ebd58,2020-04-23,San-Francisco,"Technology,business",09:00:00,Mountain View Kubernetes Meetup,ONLINE EVENT: Simplify your Code with Helmfile,https://www.meetup.com/Mountain-View-Kubernetes-Meetup/events/269957748/,15 Kubernauts going
e034b8ca-6001-4abe-a0fc-4e905301b39c,2020-04-23,San-Francisco,"Technology,business",09:30:00,IBM Developer SF Bay Area,Serverless for the masses: use serverless without even knowing it!,https://www.meetup.com/IBM-Developer-SF-Bay-Area-Meetup/events/269918876/,35 Developer Enthusiasts going
ce3d3857-d6cd-433f-9af8-dc6dc23dbf12,2020-04-23,San-Francisco,"Technology,business",10:00:00,Alluxio Global Online Meetup,Ultra Fast Deep Learning in Hybrid Cloud Using Intel Analytics Zoo & Alluxio,https://www.meetup.com/Alluxio-Global-Online-Meetup/events/269697757/,7 Members going
6cf23fa4-9713-498e-8a6b-1abc7a008a26,2020-04-23,San-Francisco,"Technology,business",10:00:00,Mobile Growth SF Bay Area,Mobile Growth Online with TELUS and Dashlane,https://www.meetup.com/mobile-growth-sf-bay-area/events/269813732/,5 Mobile Growth Experts going
1ad0fcdb-78f0-4414-94af-6630dd300423,2020-04-23,San-Francisco,"Technology,business",10:00:00,SF/Bay AI Developers Group,Online workshop: Unsupervised Learning and Deep Learning Based Forecasting,https://www.meetup.com/aittg-sfsv/events/269965925/,42 developer going
b9b01e2c-010a-429a-9f48-d38b978b1cfd,2020-04-23,San-Francisco,"Technology,business",10:00:00,Microsoft HoloLens and Mixed Reality,Augmenting Web Standards,https://www.meetup.com/hololens-mr/events/270085162/,82 Members going
a3340a36-eb2e-47c3-9ac2-624eeb84a94e,2020-04-23,San-Francisco,"Technology,business",10:00:00,Docker Online Meetup,The Future of Compose,https://www.meetup.com/Docker-Online-Meetup/events/270098460/,80 Dockers going
0d92a3be-ad74-461f-b3dc-d3183cff8395,2020-04-23,San-Francisco,"Technology,business",10:30:00,IoT and Wearable Devices,5G Hype vs. Reality - Learn What It Can Really Do!,https://www.meetup.com/Silicon-Valley-IoT-and-Wearable-Devices/events/269947184/,19 Visionaries going
8d59da80-d85e-45c1-900f-975037751fe6,2020-04-23,San-Francisco,"Technology,business",11:00:00,Silicon Valley Postgres,"Virtual Meetup: GraphQL, Spring Microservices, R2DBC & Istio",https://www.meetup.com/Silicon-Valley-Postgres/events/269507458/,27 Members going
632283ba-7077-406d-9277-f1b5308a11c3,2020-04-23,San-Francisco,"Technology,business",11:00:00,SF CockroachDB User Group,[Virtual Event] When & Why: Cassandra vs. CockroachDB,https://www.meetup.com/SF-CockroachDB-User-Group/events/270045539/,9 Members going
6cc33435-db05-4302-b6fc-5ef714b6b148,2020-04-23,San-Francisco,"Technology,business",12:00:00,Bay Area Cloud-Native Kubernetes Meetup Group,Cloud Hopping with Kubernetes - Online Only,https://www.meetup.com/BayArea-DevOps-Meetup-Group/events/268713081/,57 Members going
a4984815-ad7d-47f1-b24a-885e06985656,2020-04-23,San-Francisco,"Technology,business",12:15:00,"Startup Founders, Cofounders, Entrepreneurs and Engineers",Silicon Valley Entrepreneurs Toastmasters VIRTUAL Open Meeting,https://www.meetup.com/cofounder/events/rzbgrrybcgbfc/,43 Founders going
928f595a-ebed-4e64-9c97-4f12b2691bd1,2020-04-23,San-Francisco,"Technology,business",15:00:00,San Francisco Augmented Reality and Computer Vision Meetup,Pitch Your Non-Deep Tech Startup to VC's & Angels (On Zoom) + Virtual Networking,https://www.meetup.com/San-Francisco-Augmented-Reality-and-Computer-Vision-Meetup/events/269835242/,9 Members going
4a5e84cc-dfbf-453a-bbf9-9f6a678342af,2020-04-23,San-Francisco,"Technology,business",15:30:00,"Big Data, Analytics, and Artificial Intelligence SFO",Natural Language Processing,https://www.meetup.com/NextAI/events/fqzwqrybcgbfc/,10 Technology Evangelist going
67143271-dede-428d-a662-7e5745bd5d3e,2020-04-23,San-Francisco,"Technology,business",15:30:00,Women Who Code Sacramento,Deep Learning Crash Course- session2,https://www.meetup.com/Women-Who-Code-Sacramento/events/vdvsgrybcgbfc/,3 Coders going
a0ba8230-9a63-4007-bbce-b9b70383f5df,2020-04-23,San-Francisco,"Technology,business",15:30:00,SFDUG - San Francisco Drupal Users group,"SFDUG - April 23, 2020 - Virtual Happy Hour and Drupal Help Desk",https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/269918524/,13 Drupal users going
7372adae-c89b-455c-afc1-3cb7f7f0ff4f,2020-04-23,San-Francisco,"Technology,business",15:30:00,IBM Developer SF Bay Area,How To Build Your Business on IBM Cloud - AI,https://www.meetup.com/IBM-Developer-SF-Bay-Area-Meetup/events/270028049/,13 Developer Enthusiasts going
34ef15e8-39ad-4a80-8261-9917fc1a8579,2020-04-23,San-Francisco,"Technology,business",17:00:00,AI in Testing & Testing AI,"[Online Talk] ML Testing: Survey, Landscapes and Horizons, the Cliff Notes",https://www.meetup.com/AI-in-Testing-and-DevOps/events/269840801/,8 Members going
2dc64c15-bfbb-4e3b-92ff-d2294a30d935,2020-04-23,San-Francisco,"Technology,business",17:00:00,Thinkful San Francisco | Careers in Tech,Thinkful Webinar | Free Crash Course: HTML & CSS,https://www.meetup.com/Learn-to-Code-Thinkful-San-Francisco/events/269883366/,6 Members going
5f573aa2-b297-439a-b3ab-ce9c3e658938,2020-04-23,San-Francisco,"Technology,business",17:00:00,San Francisco and Silicon Valley Software QA/DEV Meetup,Software Test Automation Meetup and Networking Session (ONLINE),https://www.meetup.com/qadev-San-Francisco-Silicon-Valley/events/269959223/,23 Members going
6f4950e6-f884-463c-9950-0dbe8201126f,2020-04-23,San-Francisco,"Technology,business",17:00:00,Grakn Bay Area Engineers,Beyond SQL | comparing SQL to Graql,https://www.meetup.com/grakn-bay-area/events/270079961/,4 Grakn Engineers going
3efafe14-fa8c-4435-b029-8f3d53f372c2,2020-04-23,San-Francisco,"Technology,business",17:30:00,San Francisco AI / ML MeetUp Group — With RealityEngines.AI,Virtual Workshop: Self-Supervised and Deep Reinforcement Learning,https://www.meetup.com/SF-AI-ML-Meetup/events/268864598/,157 Members going
f19c1fd8-0b21-4493-8cb4-8563d7f7e44e,2020-04-23,San-Francisco,"Technology,business",18:00:00,HealthDev,Stay-at-home FHIR® meetup #1,https://www.meetup.com/HealthDev/events/268549148/,154 Health Devs going
b59c0320-c4b3-4525-8e83-261ece54afcf,2020-04-23,San-Francisco,"Technology,business",18:00:00,Big Data Cloud,AI Apps - Power of AI to the SMBs,https://www.meetup.com/BigDataCloud/events/268872152/,14 Data Geeks going
0815c96a-af16-40b2-a4c8-efa3daa90305,2020-04-23,San-Francisco,"Technology,business",18:00:00,Thinkful San Francisco | Careers in Tech,Thinkful Webinar | Free Crash Course: Natural Language Processing,https://www.meetup.com/Learn-to-Code-Thinkful-San-Francisco/events/269883371/,4 Members going
10c7e1ed-bea0-4f1e-9b64-463521d729eb,2020-04-23,San-Francisco,"Technology,business",18:00:00,Kubernetes/Cloud-Native Online Meetup,Introduction to KUDO – Kubernetes operators the easy way,https://www.meetup.com/Kubernetes-Cloud-Native-Online-Meetup/events/269906304/,34 Kubernauts going
5cb0ba5d-bd2c-44b8-a1dc-de660d471785,2020-04-23,San-Francisco,"Technology,business",18:30:00,Write the Docs Bay Area,Documentation templates for fun and profit,https://www.meetup.com/Write-the-Docs-Bay-Area/events/268792742/,76 Documentation Enthusiasts going
4b6a23b8-b061-4dc3-a544-23f99e0f9d9b,2020-04-23,San-Francisco,"Technology,business",18:30:00,Product School Silicon Valley,How to Have the Best B2B Approach in Product by Google PM,https://www.meetup.com/productmanagementSV/events/268852700/,12 Aspiring Product Managers going
c70bed07-025c-445c-85e1-b534578c2dd4,2020-04-23,San-Francisco,"Technology,business",18:30:00,Bay Area Bloggers and Writers Network,The Virtual Super Networking Event - Opportunities for Business & Life,https://www.meetup.com/Silicon-Valley-Bloggers-and-Writers/events/269488321/,8 Bloggers and Writers going
c6d862ee-1b16-4581-a722-aab009e50320,2020-04-23,San-Francisco,"Technology,business",18:30:00,East Bay/Tri-Valley Machine Learning Meetup,Learn PyTorch and Review Deep Learning Papers,https://www.meetup.com/East-Bay-Tri-Valley-Machine-Learning-Meetup/events/mcpqqrybcgbfc/,4 Members going
2f12b001-0a02-4404-9903-1481d2569ad2,2020-04-23,San-Francisco,"Technology,business",18:45:00,Silicon Valley Cyber Security Meetup,[Online Event] Talkin' Security Part 2 - April 2020,https://www.meetup.com/siliconvalleysecurity/events/269320365/,69 Members going
ac92eeea-1ba4-428e-87d0-c43024bb90c9,2020-04-23,San-Francisco,"Technology,business",19:00:00,BAyPIGgies,BayPiggies online: Lightning Talks and Data Workspaces,https://www.meetup.com/BAyPIGgies/events/268629966/,112 Pythonistas going
6894b724-f740-418e-8510-08f2b4a3df00,2020-04-23,San-Francisco,"Technology,business",19:00:00,Bay Area Entrepreneurs & Startups,Startups seeking cofounders and recruiting top talents,https://www.meetup.com/westart/events/qclgwqybcgbfc/,8 entrepreneurs & startup founders going
d1c9e39e-99e1-4d28-8414-4b824d8f4509,2020-04-24,San-Francisco,"Technology,business",06:00:00,On Air Streaming IT Classes,"Getting Started with Python – Installation, REPL, and Variables",https://www.meetup.com/On-Air-Streaming-IT-Classes/events/270023449/,21 Members going
7a3a4b60-f89b-468f-bf33-78241aa35738,2020-04-24,San-Francisco,"Technology,business",09:00:00,Women Who Code Silicon Valley,"[Mini Data Science Boot Camp] Part 2 - Cleaning, Statistics and Visualizing Data",https://www.meetup.com/Women-Who-Code-Silicon-Valley/events/270061555/,46 Coders going
12750311-bd73-40af-ad51-5e04a7f2604b,2020-04-24,San-Francisco,"Technology,business",09:30:00,IBM Developer SF Bay Area,"Online Meetup: Deep Learning Master Class V - Advance RNNs, LSTMs, and GRUs",https://www.meetup.com/IBM-Developer-SF-Bay-Area-Meetup/events/267885435/,116 Developer Enthusiasts going
e3379269-34da-408d-aad0-710cc3c0008f,2020-04-24,San-Francisco,"Technology,business",11:00:00,Presto Meetup,Presto TechTalks a Virtual Meetup,https://www.meetup.com/prestodb/events/270088514/,75 Members going
9698b5be-c33c-46ca-8309-89e50045a186,2020-04-24,San-Francisco,"Technology,business",18:00:00,Sacramento Developer Collective,SDC Social Mixer,https://www.meetup.com/gamedeveloper/events/267586518/,7 Developers & Designers going 13 spots left!
c0e3128c-c45e-43f9-b1cb-31810b881a09,2020-04-24,San-Francisco,"Technology,business",18:00:00,SF Scala,A Tour of Caliban: FP GraphQL in Scala & Understanding Scala's Type System,meetup.com/SF-Scala/events/269884306/,109 pragmatic functional programmers going
8361b3a3-c78e-4216-b3bb-0e33ff030c4d,2020-04-24,San-Francisco,"Technology,business",18:00:00,Robot Developers Group - Bay Area,Bots & BBQ - Circuit Launch Oakland,https://www.meetup.com/SFRobots/events/wpmgzpybcgbgc/,4 Members going
34cc282b-e34a-4d4d-ae2c-990d8ab82abd,2020-04-24,San-Francisco,"Technology,business",19:00:00,Tracy Developer Meetup,[Online] Blogging with Gatsby: An Introduction to Gatsby,https://www.meetup.com/tracydevs/events/267944112/,8 Polyglots going
a7250991-a0e8-4206-8bca-c7264da41e27,2020-04-24,San-Francisco,"Technology,business",19:00:00,Whiteboard Warriors - Silicon Valley,Whiteboard Warriors #19 (Online) ????,https://www.meetup.com/Whiteboard-Warriors-Silicon-Valley/events/269988127/,7 Warriors going
232ef2b8-0841-4284-a8dc-c9e4b699cc90,2020-04-25,San-Francisco,"Technology,business",08:00:00,"Advanced KubeFlow AI Meetup (San Francisco, Global)",KubeFlow +Keras/TensorFlow 2.0 +TF Extended (TFX) +Kubernetes +Airflow +PyTorch,https://www.meetup.com/Advanced-KubeFlow/events/269034881/,62 KubeFlow Experts going
